client_num;customer_age;gender;dependent_count;education_level;marital_status;state_cd;zipcode;car_owner;house_owner;personal_loan;contact;customer_job;income;cust_satisfaction_score;card_category;annual_fees;activation_30_days;customer_acq_cost;week_start_date;week_num;qtr;current_year;credit_limit;total_revolving_bal;total_trans_amt;total_trans_vol;avg_utilization_ratio;use_chip;exp_type;interest_earned;delinquent_acc
710668458;40;F;1;Uneducated;Single;TX;91750;no;yes;no;unknown;Blue-collar;37037;2;Blue;420;1;84;12-02-2023;Week-7;Q1;2023;3696;0;3405;76;0;Online ;Fuel;817.2;0
710669733;42;M;3;Graduate;Married;NY;91750;yes;yes;no;cellular;Blue-collar;85758;1;Blue;425;0;105;12-02-2023;Week-7;Q1;2023;2358;1965;4922;80;0.833;Swipe ;Fuel;393.76;0
710670633;45;F;5;Graduate;Single;TX;91750;yes;yes;no;cellular;Selfemployeed;22042;2;Blue;375;1;98;12-02-2023;Week-7;Q1;2023;5797;1779;2131;33;0.307;Swipe ;Fuel;596.68;0
710671608;39;F;4;Graduate;Single;TX;91750;no;no;no;cellular;Businessman;46200;1;Blue;360;1;51;12-02-2023;Week-7;Q1;2023;6798;918;3961;69;0.135;Chip ;Entertainment;435.71;0
710673558;43;F;3;Unknown;Single;TX;91750;no;yes;no;cellular;Blue-collar;49950;3;Blue;95;1;109;12-02-2023;Week-7;Q1;2023;21952;1600;4087;70;0.073;Swipe ;Grocery;694.79;0
710674533;35;F;4;High School;Single;TX;91750;yes;yes;no;unknown;Selfemployeed;14975;2;Blue;245;0;90;12-02-2023;Week-7;Q1;2023;15060;0;1611;42;0;Chip ;Grocery;161.1;0
710675508;58;M;1;Post-Graduate;Single;TX;91750;no;no;no;cellular;Govt;94619;2;Blue;300;0;112;12-02-2023;Week-7;Q1;2023;2321;1190;5149;98;0.513;Swipe ;Fuel;566.39;0
710676483;47;M;2;Graduate;Married;TX;91750;no;no;no;cellular;Blue-collar;49214;3;Blue;245;1;95;12-02-2023;Week-7;Q1;2023;5589;0;4064;77;0;Swipe ;Food;975.36;0
710677608;56;F;1;Graduate;Married;IA;91750;no;no;yes;cellular;Selfemployeed;14975;2;Blue;220;1;74;12-02-2023;Week-7;Q1;2023;29205;1208;1556;43;0.041;Swipe ;Bills;202.28;0
710678658;37;M;2;High School;Single;CA;91750;no;no;no;cellular;Retirees;40335;2;Blue;410;1;155;12-02-2023;Week-7;Q1;2023;4944;1151;3684;64;0.233;Swipe ;Entertainment;442.08;0
710679933;50;M;2;Graduate;Married;FL;91750;no;yes;no;cellular;Businessman;116047;3;Blue;440;1;125;12-02-2023;Week-7;Q1;2023;15633;0;8660;58;0;Chip ;Travel;1472.2;0
710681808;41;F;2;Graduate;Married;TX;91750;yes;yes;no;unknown;Blue-collar;28385;3;Blue;125;1;109;12-02-2023;Week-7;Q1;2023;18531;1548;2484;52;0.084;Swipe ;Fuel;645.84;0
710687508;40;F;1;Unknown;Married;TX;91750;yes;yes;yes;cellular;Blue-collar;22508;2;Blue;150;0;74;12-02-2023;Week-7;Q1;2023;2621;1858;2148;47;0.709;Online ;Fuel;558.48;0
710690733;54;F;4;Graduate;Single;TX;91750;yes;no;no;cellular;White-collar;32719;2;Blue;175;0;82;12-02-2023;Week-7;Q1;2023;1666;0;2816;38;0;Swipe ;Bills;422.4;0
710691633;43;M;3;High School;Unknown;NJ;91750;no;yes;no;cellular;Selfemployeed;68115;3;Blue;300;1;71;12-02-2023;Week-7;Q1;2023;1957;1152;4546;78;0.589;Swipe ;Grocery;863.74;0
710694033;51;M;0;Graduate;Married;IL;91750;no;yes;no;cellular;White-collar;130754;2;Blue;175;0;131;12-02-2023;Week-7;Q1;2023;7473;1253;13400;104;0.168;Swipe ;Fuel;1742;0
710695083;46;F;2;Uneducated;Married;TX;91750;yes;no;no;cellular;Selfemployeed;14975;2;Silver;140;1;159;12-02-2023;Week-7;Q1;2023;28397;1421;1635;31;0.05;Swipe ;Grocery;196.2;0
710697408;43;F;4;Uneducated;Single;TX;91750;yes;no;no;cellular;Businessman;214047;2;Blue;280;0;93;12-02-2023;Week-7;Q1;2023;6739;896;15471;115;0.133;Online ;Travel;1547.1;0
710698233;45;F;1;Unknown;Married;NY;91750;no;no;no;unknown;Retirees;14694;2;Blue;380;1;87;12-02-2023;Week-7;Q1;2023;10021;1203;1463;40;0.12;Swipe ;Bills;117.04;0
710699283;38;F;2;Unknown;Married;FL;91750;no;yes;yes;cellular;Businessman;174955;2;Platinum;375;1;90;12-02-2023;Week-7;Q1;2023;7790;1921;14567;131;0.247;Chip ;Travel;2767.73;0
710701233;53;F;4;High School;Single;TX;91750;no;yes;yes;cellular;Selfemployeed;44538;3;Blue;350;1;87;12-02-2023;Week-7;Q1;2023;17785;1259;3890;72;0.071;Chip ;Fuel;233.4;0
710702733;41;M;2;High School;Married;NY;91750;yes;no;no;cellular;Businessman;45916;2;Blue;190;1;88;12-02-2023;Week-7;Q1;2023;11096;0;3949;69;0;Chip ;Fuel;671.33;0
710703708;43;F;5;Uneducated;Single;TX;91750;yes;no;no;telephone;Blue-collar;33866;3;Silver;175;0;113;12-02-2023;Week-7;Q1;2023;16985;968;2961;56;0.057;Swipe ;Fuel;236.88;0
710706558;51;F;0;Uneducated;Married;CA;91750;no;no;no;unknown;Selfemployeed;7865;2;Blue;495;1;138;12-02-2023;Week-7;Q1;2023;2680;1753;1154;33;0.654;Swipe ;Entertainment;219.26;0
710710233;53;F;2;Graduate;Single;NY;91750;no;yes;no;telephone;Businessman;217771;2;Silver;300;0;107;12-02-2023;Week-7;Q1;2023;34516;0;15560;100;0;Chip ;Travel;1867.2;0
710712783;37;M;2;High School;Single;TX;91750;no;no;yes;cellular;Selfemployeed;44847;3;Blue;270;1;112;12-02-2023;Week-7;Q1;2023;2294;1787;3904;76;0.779;Chip ;Grocery;312.32;0
710713608;55;F;3;High School;Single;TX;91750;yes;yes;no;cellular;Govt;49453;2;Blue;250;1;94;12-02-2023;Week-7;Q1;2023;24528;2396;4070;67;0.098;Swipe ;Entertainment;895.4;0
710715783;41;M;2;Graduate;Single;FL;91750;yes;yes;no;cellular;Businessman;62497;3;Blue;245;1;90;12-02-2023;Week-7;Q1;2023;1633;0;4436;75;0;Swipe ;Travel;975.92;0
710719683;49;M;5;Graduate;Married;TX;91750;yes;yes;yes;telephone;Blue-collar;63745;2;Blue;430;0;104;12-02-2023;Week-7;Q1;2023;3054;845;4460;88;0.277;Chip ;Food;1248.8;0
710721858;24;M;1;High School;Married;FL;91750;no;no;no;telephone;Businessman;112413;2;Blue;250;0;93;12-02-2023;Week-7;Q1;2023;5542;0;8246;59;0;Chip ;Travel;494.76;0
710722908;43;F;4;High School;Married;CA;91750;no;no;no;cellular;Blue-collar;10979;2;Blue;455;1;106;12-02-2023;Week-7;Q1;2023;30883;1694;1267;23;0.055;Swipe ;Bills;304.08;0
710723958;35;M;2;Graduate;Married;FL;91750;no;no;no;cellular;White-collar;90054;2;Blue;440;0;94;12-02-2023;Week-7;Q1;2023;1438.3;491;5016;86;0.341;Swipe ;Bills;1153.68;0
710725383;43;F;2;Graduate;Married;TX;91750;no;no;no;cellular;Selfemployeed;35973;3;Blue;250;1;88;12-02-2023;Week-7;Q1;2023;2012;0;3282;66;0;Swipe ;Entertainment;689.22;0
710727333;46;F;4;Graduate;Single;FL;91750;yes;no;no;unknown;White-collar;32705;2;Blue;95;0;95;12-02-2023;Week-7;Q1;2023;1763;0;2813;43;0;Swipe ;Fuel;337.56;0
710728458;59;M;1;Doctorate;Single;CA;91750;no;yes;no;cellular;White-collar;60862;3;Blue;425;0;114;12-02-2023;Week-7;Q1;2023;7075;1396;4409;75;0.197;Swipe ;Entertainment;925.89;0
710729358;47;F;4;Graduate;Married;CA;91750;no;yes;yes;cellular;Blue-collar;29445;2;Blue;375;0;87;12-02-2023;Week-7;Q1;2023;6479;0;2539;42;0;Chip ;Fuel;406.24;0
710733183;47;F;2;Unknown;Single;FL;91750;no;no;no;unknown;Blue-collar;39530;3;Blue;295;0;105;12-02-2023;Week-7;Q1;2023;1438.3;845;3631;67;0.587;Chip ;Entertainment;944.06;0
710734308;57;F;1;Uneducated;Married;NY;91750;yes;no;no;cellular;Businessman;227343;2;Blue;270;1;80;12-02-2023;Week-7;Q1;2023;6481;1569;15937;119;0.242;Chip ;Travel;2549.92;0
710736558;57;F;3;Unknown;Single;NJ;91750;no;no;no;telephone;Govt;15955;2;Blue;470;1;77;12-02-2023;Week-7;Q1;2023;8096;1474;1794;41;0.182;Swipe ;Bills;358.8;0
710738883;53;F;3;Uneducated;Married;CA;91750;no;no;no;cellular;White-collar;54112;2;Blue;405;1;84;12-02-2023;Week-7;Q1;2023;2187;1094;4222;61;0.5;Swipe ;Grocery;1013.28;0
710740008;51;M;3;Unknown;Married;CA;91750;no;no;no;telephone;Govt;94437;2;Blue;360;0;160;12-02-2023;Week-7;Q1;2023;1438.3;641;5140;82;0.446;Swipe ;Food;1387.8;0
710741208;50;F;2;High School;Married;TX;91750;yes;yes;no;cellular;White-collar;21465;2;Blue;245;1;78;12-02-2023;Week-7;Q1;2023;5269;1475;2094;25;0.28;Swipe ;Travel;209.4;0
710742408;46;M;4;Unknown;Married;CA;91750;no;no;no;cellular;Blue-collar;66587;2;Blue;110;0;77;12-02-2023;Week-7;Q1;2023;2160;2057;4518;93;0.952;Swipe ;Bills;1039.14;0
710744433;31;M;1;Graduate;Single;WA;91750;no;no;no;cellular;Govt;49684;3;Blue;200;0;89;12-02-2023;Week-7;Q1;2023;2578;2424;4077;78;0.94;Swipe ;Bills;407.7;0
710745633;55;F;0;Graduate;Married;NJ;91750;no;no;no;unknown;White-collar;150731;2;Blue;245;0;83;12-02-2023;Week-7;Q1;2023;19252;751;14074;112;0.039;Swipe ;Fuel;2955.54;0
710748483;47;F;5;Post-Graduate;Married;CA;91750;no;no;no;cellular;Retirees;43814;3;Blue;465;1;102;12-02-2023;Week-7;Q1;2023;2923;1934;3861;68;0.662;Swipe ;Entertainment;926.64;0
710749458;57;F;3;High School;Married;NJ;91750;no;no;yes;unknown;Selfemployeed;14975;2;Blue;300;0;93;12-02-2023;Week-7;Q1;2023;5462;1864;1523;35;0.341;Swipe ;Entertainment;152.3;0
710751033;42;M;3;Uneducated;Single;NV;91750;no;no;no;cellular;Businessman;112929;2;Blue;280;0;113;12-02-2023;Week-7;Q1;2023;4829;0;8286;65;0;Chip ;Travel;2320.08;0
710752233;44;F;2;High School;Married;FL;91750;yes;no;no;unknown;Govt;32047;3;Blue;450;1;80;12-02-2023;Week-7;Q1;2023;4430;2203;2742;49;0.497;Swipe ;Fuel;356.46;0
710754933;32;F;2;Graduate;Single;TX;91750;yes;yes;yes;cellular;Selfemployeed;2565;3;Blue;250;1;64;12-02-2023;Week-7;Q1;2023;1438.3;0;840;20;0;Swipe ;Entertainment;218.4;0
710756133;48;F;3;High School;Married;FL;91750;no;yes;no;cellular;Blue-collar;56563;3;Blue;430;1;94;12-02-2023;Week-7;Q1;2023;1811;821;4290;73;0.453;Swipe ;Fuel;471.9;0
710758683;46;M;3;Doctorate;Married;CA;90706;no;no;no;cellular;White-collar;122550;2;Silver;300;1;88;12-02-2023;Week-7;Q1;2023;15698;2000;12980;82;0.127;Swipe ;Entertainment;1817.2;0
710760258;55;M;1;Graduate;Married;NY;91750;no;no;no;unknown;Govt;76358;3;Blue;435;0;80;12-02-2023;Week-7;Q1;2023;1438.3;0;4740;81;0;Swipe ;Entertainment;1090.2;0
710761533;46;F;3;Graduate;Single;CA;91750;no;no;no;cellular;Govt;53003;1;Blue;300;0;72;12-02-2023;Week-7;Q1;2023;23665;1624;4190;87;0.069;Chip ;Bills;544.7;0
710763783;42;F;4;Graduate;Married;FL;91750;yes;yes;no;unknown;Businessman;40233;2;Blue;320;1;66;12-02-2023;Week-7;Q1;2023;28142;762;3676;47;0.027;Swipe ;Bills;551.4;0
710769258;43;F;4;Graduate;Unknown;TX;91750;yes;no;no;cellular;Selfemployeed;44670;1;Blue;395;1;92;12-02-2023;Week-7;Q1;2023;4438;1513;3895;75;0.341;Chip ;Food;506.35;0
710770383;47;M;2;Unknown;Married;TX;91750;no;yes;no;cellular;Blue-collar;85244;2;Blue;190;0;72;12-02-2023;Week-7;Q1;2023;1438.3;582;4915;92;0.405;Chip ;Entertainment;1228.75;0
710771433;49;F;1;Uneducated;Single;TX;91750;yes;no;yes;unknown;White-collar;148823;1;Gold;290;1;75;12-02-2023;Week-7;Q1;2023;2754;2152;13991;125;0.781;Swipe ;Bills;3637.66;0
710773533;46;M;2;Uneducated;Married;NY;91750;no;no;yes;cellular;Retirees;97112;3;Blue;150;1;104;12-02-2023;Week-7;Q1;2023;2435;1595;5268;88;0.655;Swipe ;Bills;684.84;0
710775483;52;M;2;Uneducated;Unknown;NY;91750;no;no;no;cellular;Businessman;161541;1;Blue;415;1;120;12-02-2023;Week-7;Q1;2023;9060;0;14305;102;0;Swipe ;Grocery;2145.75;0
710779083;50;M;1;Uneducated;Married;NY;91750;yes;yes;no;cellular;Selfemployeed;58221;1;Blue;175;0;74;12-02-2023;Week-7;Q1;2023;1661;0;4338;77;0;Chip ;Bills;780.84;0
710780883;45;M;5;Unknown;Married;TX;91750;no;yes;no;cellular;Retirees;70790;1;Blue;455;1;129;12-02-2023;Week-7;Q1;2023;2446;1461;4610;78;0.597;Swipe ;Food;645.4;0
710782458;44;F;3;High School;Single;FL;91750;no;yes;no;unknown;Selfemployeed;14975;1;Blue;460;1;82;12-02-2023;Week-7;Q1;2023;2469;1695;1615;36;0.687;Swipe ;Fuel;306.85;0
710783358;36;M;4;Graduate;Single;FL;91750;yes;yes;no;cellular;Retirees;62769;2;Blue;435;1;157;12-02-2023;Week-7;Q1;2023;2570;1764;4442;85;0.686;Swipe ;Bills;488.62;0
710784333;49;F;2;Graduate;Single;TX;91750;no;yes;yes;cellular;Selfemployeed;14975;3;Blue;140;1;112;12-02-2023;Week-7;Q1;2023;23700;1314;1644;28;0.055;Swipe ;Bills;460.32;0
710785383;43;F;5;Uneducated;Married;NY;91750;no;yes;no;cellular;Selfemployeed;26514;3;Blue;250;0;107;12-02-2023;Week-7;Q1;2023;2212;0;2394;55;0;Swipe ;Food;406.98;0
710787708;31;F;0;Graduate;Married;FL;91750;yes;no;yes;cellular;Selfemployeed;14975;3;Blue;150;1;114;12-02-2023;Week-7;Q1;2023;5366;1271;1748;38;0.237;Swipe ;Entertainment;367.08;0
710789058;37;F;1;High School;Unknown;NJ;91750;no;no;no;unknown;Selfemployeed;11597;3;Blue;150;1;42;12-02-2023;Week-7;Q1;2023;34516;1478;1308;41;0.043;Swipe ;Entertainment;143.88;0
710790258;51;F;5;Unknown;Married;FL;91750;no;no;no;unknown;Blue-collar;12082;1;Blue;200;0;108;12-02-2023;Week-7;Q1;2023;28904;1899;1334;35;0.066;Swipe ;Travel;293.48;0
710792733;39;M;3;Uneducated;Married;NJ;91750;yes;no;yes;cellular;Businessman;65104;2;Blue;420;0;158;12-02-2023;Week-7;Q1;2023;2897;638;4491;75;0.22;Swipe ;Food;1302.39;0
710793783;41;F;4;High School;Single;NJ;91750;no;yes;no;cellular;Govt;16687;2;Blue;370;0;101;12-02-2023;Week-7;Q1;2023;12059;1978;1836;36;0.164;Swipe ;Bills;238.68;0
710794983;34;M;1;Unknown;Married;FL;91750;no;no;no;cellular;Blue-collar;74793;2;Blue;320;1;69;12-02-2023;Week-7;Q1;2023;4745;1157;4705;78;0.244;Swipe ;Grocery;1223.3;0
710795883;39;F;3;High School;Single;NY;91750;no;no;no;cellular;Selfemployeed;32183;3;Blue;150;0;98;12-02-2023;Week-7;Q1;2023;2042;1864;2758;50;0.913;Swipe ;Entertainment;220.64;0
710797833;54;M;3;Graduate;Single;NY;91750;no;yes;no;cellular;Govt;59153;1;Blue;390;1;75;12-02-2023;Week-7;Q1;2023;2033;841;4360;95;0.414;Swipe ;Fuel;1046.4;0
710798883;43;F;3;Doctorate;Married;FL;91750;no;yes;no;unknown;Selfemployeed;14975;3;Blue;125;0;112;12-02-2023;Week-7;Q1;2023;3323;2310;1599;47;0.695;Swipe ;Entertainment;239.85;0
710799783;38;F;2;Graduate;Single;FL;91750;yes;no;no;unknown;Businessman;35040;1;Blue;110;0;92;12-02-2023;Week-7;Q1;2023;15202;1779;3143;60;0.117;Swipe ;Grocery;408.59;0
710801133;40;M;4;Graduate;Married;NY;91750;no;no;no;unknown;Blue-collar;28912;2;Blue;395;0;88;12-02-2023;Week-7;Q1;2023;8581;2326;2513;63;0.271;Swipe ;Bills;301.56;0
710802258;56;F;0;High School;Married;FL;91750;yes;no;no;unknown;Selfemployeed;6550;2;Blue;125;0;98;12-02-2023;Week-7;Q1;2023;2888;2245;1111;26;0.777;Swipe ;Bills;99.99;0
710803008;56;F;3;High School;Married;NJ;91750;no;no;no;cellular;Businessman;59341;2;Blue;220;1;113;12-02-2023;Week-7;Q1;2023;3125;2041;4372;68;0.653;Chip ;Grocery;699.52;0
710803983;29;F;0;Graduate;Single;NY;91750;yes;no;yes;cellular;Businessman;155971;2;Blue;345;1;96;12-02-2023;Week-7;Q1;2023;32222;0;14220;95;0;Chip ;Bills;2986.2;0
710806083;59;F;2;Unknown;Single;TX;91750;no;no;no;unknown;Selfemployeed;6550;2;Silver;125;0;88;12-02-2023;Week-7;Q1;2023;11888;2090;1137;30;0.176;Swipe ;Bills;181.92;0
710808108;51;F;1;Graduate;Single;CA;91750;no;no;no;cellular;Selfemployeed;24367;3;Blue;125;1;88;12-02-2023;Week-7;Q1;2023;4274;2517;2257;54;0.589;Online ;Travel;406.26;0
710809083;43;M;3;Post-Graduate;Married;NJ;91750;yes;no;no;cellular;Retirees;69714;2;Blue;345;1;82;12-02-2023;Week-7;Q1;2023;1438.3;787;4587;58;0.547;Swipe ;Grocery;275.22;0
710809833;35;F;3;Graduate;Married;CA;91750;no;no;no;cellular;Selfemployeed;35387;1;Silver;450;1;56;12-02-2023;Week-7;Q1;2023;34516;0;3193;53;0;Swipe ;Bills;638.6;0
710810883;57;F;2;Graduate;Married;NJ;91750;yes;no;no;cellular;Businessman;176141;2;Blue;300;1;159;12-02-2023;Week-7;Q1;2023;34516;1260;14576;95;0.037;Chip ;Food;3935.52;0
710812533;45;F;4;Doctorate;Married;CA;91750;no;yes;no;cellular;Govt;19713;1;Silver;280;1;103;12-02-2023;Week-7;Q1;2023;34516;154;1987;46;0.004;Chip ;Travel;139.09;0
710813733;65;F;1;Unknown;Single;FL;91750;no;no;no;unknown;Selfemployeed;14975;3;Gold;340;0;77;12-02-2023;Week-7;Q1;2023;33791;0;1546;41;0;Swipe ;Bills;293.74;0
710814633;50;M;2;Unknown;Married;NJ;91750;yes;no;no;cellular;Blue-collar;117226;3;Blue;380;0;112;12-02-2023;Week-7;Q1;2023;20734;2517;8888;103;0.121;Swipe ;Grocery;799.92;0
710815608;40;M;3;Graduate;Married;TX;91750;no;yes;no;cellular;Businessman;66761;2;Blue;455;1;119;12-02-2023;Week-7;Q1;2023;2049;1530;4521;70;0.747;Swipe ;Bills;497.31;0
710816358;52;F;1;Graduate;Single;FL;91750;no;yes;no;cellular;Businessman;29152;1;Blue;450;1;90;12-02-2023;Week-7;Q1;2023;2963;1466;2523;48;0.495;Swipe ;Entertainment;605.52;0
710819733;43;F;3;Unknown;Married;CA;91750;yes;no;no;cellular;Selfemployeed;2565;2;Blue;125;1;99;12-02-2023;Week-7;Q1;2023;12211;0;903;29;0;Swipe ;Entertainment;108.36;0
710820783;43;M;2;Graduate;Married;TX;91750;no;yes;no;unknown;Blue-collar;55039;2;Blue;245;1;75;12-02-2023;Week-7;Q1;2023;5989;0;4246;78;0;Chip ;Bills;509.52;0
710821833;50;F;1;Graduate;Married;CA;91750;yes;no;no;cellular;Selfemployeed;11745;2;Blue;335;1;82;12-02-2023;Week-7;Q1;2023;9095;1587;1314;26;0.174;Online ;Bills;249.66;0
710822808;53;M;1;Graduate;Single;NY;91750;no;no;no;cellular;Businessman;108442;2;Blue;275;1;96;12-02-2023;Week-7;Q1;2023;34516;1228;7854;89;0.036;Swipe ;Entertainment;1021.02;0
710825658;52;F;2;Uneducated;Married;CA;91750;yes;no;no;cellular;Retirees;48640;3;Blue;390;0;94;12-02-2023;Week-7;Q1;2023;2584;1614;4045;78;0.625;Online ;Fuel;930.35;0
710829108;45;F;3;Post-Graduate;Married;FL;91750;no;yes;no;cellular;Selfemployeed;5525;1;Blue;480;1;91;12-02-2023;Week-7;Q1;2023;3356;985;999;28;0.294;Swipe ;Travel;69.93;0
710831133;44;F;4;Graduate;Married;NY;91750;no;no;yes;cellular;Selfemployeed;14975;1;Blue;250;1;115;12-02-2023;Week-7;Q1;2023;18085;1487;1582;47;0.082;Swipe ;Entertainment;126.56;0
710832108;37;M;2;High School;Single;NJ;91750;yes;no;no;cellular;Selfemployeed;68415;1;Blue;225;1;89;12-02-2023;Week-7;Q1;2023;9017;2359;4552;81;0.262;Swipe ;Food;1092.48;0
710833908;41;M;3;Graduate;Married;NJ;91750;no;yes;no;cellular;White-collar;121796;1;Blue;100;0;81;12-02-2023;Week-7;Q1;2023;25601;1384;12896;100;0.054;Swipe ;Fuel;2966.08;0
710838108;36;M;3;Graduate;Married;FL;91750;no;yes;no;cellular;Retirees;57573;3;Blue;200;0;113;12-02-2023;Week-7;Q1;2023;3081;2517;4317;72;0.817;Swipe ;Bills;1208.76;0
710839308;33;F;0;Unknown;Married;NY;91750;yes;no;no;unknown;White-collar;35191;2;Blue;220;0;118;12-02-2023;Week-7;Q1;2023;5015;1671;3161;77;0.333;Swipe ;Entertainment;568.98;0
710840433;34;M;2;Graduate;Single;TX;91750;yes;no;yes;cellular;White-collar;36479;2;Blue;110;0;67;12-02-2023;Week-7;Q1;2023;7452;1656;3339;51;0.222;Swipe ;Bills;300.51;0
710841183;51;F;2;Graduate;Married;NJ;91750;no;no;no;unknown;Businessman;218777;2;Gold;455;1;74;12-02-2023;Week-7;Q1;2023;13940;2109;15577;114;0.151;Chip ;Travel;3738.48;0
710842308;44;M;3;Unknown;Married;TX;91750;no;yes;no;cellular;Govt;51919;1;Blue;440;1;115;12-02-2023;Week-7;Q1;2023;2264;928;4150;83;0.41;Chip ;Fuel;249;0
710844408;37;F;2;Uneducated;Unknown;TX;91750;yes;no;no;cellular;Selfemployeed;16851;3;Blue;100;0;85;12-02-2023;Week-7;Q1;2023;2584;0;1843;28;0;Swipe ;Fuel;460.75;0
710845308;46;F;2;Graduate;Married;CA;90250;yes;yes;no;unknown;Businessman;188604;2;Blue;225;1;87;12-02-2023;Week-7;Q1;2023;32949;1190;14892;113;0.036;Chip ;Fuel;3425.16;0
710849208;55;M;2;Graduate;Single;CA;90250;no;no;no;unknown;Businessman;182376;1;Silver;495;1;66;12-02-2023;Week-7;Q1;2023;34516;1652;14738;113;0.048;Chip ;Travel;1473.8;0
710850633;53;F;3;Graduate;Single;NY;91750;no;yes;no;cellular;Blue-collar;36377;1;Blue;345;0;86;12-02-2023;Week-7;Q1;2023;2507;1613;3325;67;0.643;Swipe ;Bills;631.75;0
710853033;50;M;3;High School;Single;NY;91750;yes;no;no;cellular;Businessman;47870;2;Blue;395;0;89;12-02-2023;Week-7;Q1;2023;4943;1204;4024;82;0.244;Swipe ;Bills;965.76;0
710854008;50;F;2;Uneducated;Single;TX;91750;no;yes;no;cellular;Retirees;44796;1;Blue;270;1;112;12-02-2023;Week-7;Q1;2023;6541;1119;3902;63;0.171;Swipe ;Fuel;273.14;0
710855508;46;F;2;Graduate;Married;NY;91750;no;yes;no;cellular;Businessman;57903;3;Blue;290;1;84;19-02-2023;Week-8;Q1;2023;2740;1786;4327;70;0.652;Swipe ;Fuel;865.4;0
710856558;36;M;2;High School;Single;IA;91750;no;no;no;unknown;White-collar;148757;1;Blue;490;0;105;19-02-2023;Week-8;Q1;2023;3336;1889;13989;105;0.566;Chip ;Food;1259.01;0
710858658;30;F;0;High School;Married;FL;91750;yes;no;no;cellular;Businessman;196761;1;Silver;250;1;88;19-02-2023;Week-8;Q1;2023;10610;0;15050;108;0;Chip ;Travel;3913;0
710862258;37;M;1;High School;Single;CA;91750;no;no;no;cellular;White-collar;78245;1;Blue;385;0;107;19-02-2023;Week-8;Q1;2023;1755;0;4786;73;0;Swipe ;Entertainment;287.16;0
710863308;59;M;2;High School;Married;NY;91750;no;yes;no;cellular;Selfemployeed;47762;3;Blue;340;1;71;19-02-2023;Week-8;Q1;2023;2916;1074;4020;84;0.368;Swipe ;Grocery;763.8;0
710864358;45;M;1;Graduate;Married;TX;91750;yes;no;no;cellular;Businessman;92180;1;Blue;125;1;91;19-02-2023;Week-8;Q1;2023;6501;0;5074;81;0;Chip ;Entertainment;1420.72;0
710865633;40;F;3;Graduate;Single;CA;91750;no;yes;no;cellular;Selfemployeed;11594;2;Silver;200;0;68;19-02-2023;Week-8;Q1;2023;12301;2250;1307;29;0.183;Swipe ;Travel;261.4;0
710866758;37;F;2;Graduate;Single;CA;91750;yes;yes;yes;cellular;Selfemployeed;49610;1;Blue;370;0;75;19-02-2023;Week-8;Q1;2023;1640;888;4074;73;0.541;Swipe ;Travel;855.54;0
710869008;37;M;5;Post-Graduate;Married;FL;91750;yes;no;no;cellular;Blue-collar;93417;1;Blue;125;0;76;19-02-2023;Week-8;Q1;2023;8332;0;5108;78;0;Chip ;Fuel;561.88;0
710871108;48;M;4;Graduate;Single;TX;91750;yes;yes;no;cellular;Retirees;77077;1;Silver;330;0;107;19-02-2023;Week-8;Q1;2023;31756;1459;4759;70;0.046;Swipe ;Entertainment;1142.16;0
710872233;44;F;4;Graduate;Married;FL;91750;no;no;no;unknown;Businessman;24764;1;Blue;470;1;81;19-02-2023;Week-8;Q1;2023;4610;0;2280;49;0;Swipe ;Bills;547.2;0
710873583;44;F;5;Doctorate;Single;FL;91750;no;yes;no;cellular;Businessman;155870;2;Blue;360;1;80;19-02-2023;Week-8;Q1;2023;20724;2221;14215;109;0.107;Chip ;Grocery;3980.2;0
710874933;53;F;1;Doctorate;Married;NJ;91750;no;yes;no;cellular;Blue-collar;22514;3;Blue;110;1;85;19-02-2023;Week-8;Q1;2023;10239;2224;2149;40;0.217;Swipe ;Entertainment;623.21;0
710877108;59;F;2;High School;Married;CA;91750;no;yes;no;cellular;White-collar;52453;1;Blue;125;0;69;19-02-2023;Week-8;Q1;2023;2724;1288;4171;75;0.473;Swipe ;Entertainment;1167.88;0
710878308;45;M;3;Graduate;Single;TX;91750;yes;yes;yes;cellular;Govt;102550;1;Blue;350;1;103;19-02-2023;Week-8;Q1;2023;3699;913;7297;71;0.247;Swipe ;Entertainment;1532.37;0
710879283;55;M;3;Graduate;Single;NY;91750;no;no;no;cellular;Businessman;57220;2;Blue;125;1;157;19-02-2023;Week-8;Q1;2023;1438.3;0;4312;81;0;Swipe ;Grocery;733.04;0
710881008;44;M;3;Uneducated;Single;NY;91750;yes;no;no;cellular;Govt;50766;1;Blue;175;0;87;19-02-2023;Week-8;Q1;2023;6380;1238;4119;66;0.194;Swipe ;Grocery;906.18;0
710883483;43;M;3;High School;Married;NJ;91750;no;no;yes;telephone;Govt;73199;3;Blue;325;0;80;19-02-2023;Week-8;Q1;2023;4189;2066;4661;85;0.493;Swipe ;Entertainment;512.71;0
710884683;40;F;4;Graduate;Married;CA;91750;no;no;no;cellular;White-collar;45579;2;Silver;325;1;152;19-02-2023;Week-8;Q1;2023;34516;807;3937;80;0.023;Swipe ;Fuel;708.66;0
710888883;60;M;1;Uneducated;Married;NJ;91750;yes;no;no;cellular;White-collar;79755;3;Blue;280;0;98;19-02-2023;Week-8;Q1;2023;1438.3;636;4824;83;0.442;Online ;Food;916.56;0
